Step, Time, Epot, Ekin, Etot
4985, 199.400000, -590525.172013, 5915.451664, -584609.720349
4986, 199.440000, -592242.667908, 5903.643236, -586339.024673
4987, 199.480000, -593954.387822, 5868.230266, -588086.157556
4988, 199.520000, -590943.120137, 5825.024434, -585118.095703
4989, 199.560000, -590009.109821, 5784.050896, -584225.058925
4990, 199.600000, -589174.553683, 5790.988371, -583383.565313
4991, 199.640000, -589129.654850, 5872.985249, -583256.669601
4992, 199.680000, -590548.679711, 5932.065325, -584616.614385
4993, 199.720000, -591454.288336, 5939.178499, -585515.109837
4994, 199.760000, -591905.676188, 5915.492686, -585990.183502
4995, 199.800000, -590444.084698, 5914.322751, -584529.761947
4996, 199.840000, -590350.858428, 5904.656649, -584446.201779
4997, 199.880000, -590507.885707, 5917.091836, -584590.793871
4998, 199.920000, -589626.713158, 5958.691930, -583668.021228
4999, 199.960000, -589941.439908, 5987.082182, -583954.357726
5000, 200.000000, -592027.010651, 5997.647109, -586029.363542
5001, 200.040000, -589339.557301, 5979.293628, -583360.263673
5002, 200.080000, -590466.954434, 5930.550875, -584536.403559
5003, 200.120000, -588666.352187, 5911.588153, -582754.764034
5004, 200.160000, -590445.725055, 5925.925782, -584519.799273
5005, 200.200000, -591717.627203, 5965.983974, -585751.643230
5006, 200.240000, -596755.965551, 5953.815894, -590802.149657
5007, 200.280000, -593400.949009, 5906.509215, -587494.439794
5008, 200.320000, -595827.406414, 5929.290894, -589898.115520
5009, 200.360000, -593424.361467, 5972.349295, -587452.012172
5010, 200.400000, -592951.678243, 5957.539453, -586994.138790
5011, 200.440000, -592108.093308, 5877.640115, -586230.453194
5012, 200.480000, -593463.112289, 5772.731173, -587690.381117
5013, 200.520000, -591802.478811, 5728.025022, -586074.453790
5014, 200.560000, -590736.154152, 5762.422759, -584973.731393
5015, 200.600000, -590013.342434, 5838.967061, -584174.375373
5016, 200.640000, -590769.009471, 5934.271770, -584834.737701
5017, 200.680000, -589723.382937, 5964.963392, -583758.419545
5018, 200.720000, -591738.065131, 5910.657316, -585827.407814
5019, 200.760000, -590225.680864, 5850.857424, -584374.823440
5020, 200.800000, -589405.279307, 5757.817954, -583647.461353
5021, 200.840000, -590544.554265, 5749.326536, -584795.227728
5022, 200.880000, -590112.613274, 5827.823796, -584284.789478
5023, 200.920000, -591725.351075, 5870.788323, -585854.562752
5024, 200.960000, -588948.382022, 5891.498552, -583056.883471
5025, 201.000000, -589243.032701, 5888.016014, -583355.016686
5026, 201.040000, -591581.504249, 5883.402522, -585698.101727
5027, 201.080000, -593877.268064, 5891.133275, -587986.134789
5028, 201.120000, -593123.902349, 5882.054016, -587241.848333
5029, 201.160000, -592150.120323, 5866.934921, -586283.185402
5030, 201.200000, -592219.972253, 5862.047912, -586357.924341
5031, 201.240000, -594521.257856, 5855.114626, -588666.143230
5032, 201.280000, -590004.976090, 5859.941239, -584145.034851
5033, 201.320000, -590475.022742, 5904.108573, -584570.914169
5034, 201.360000, -590620.012631, 5925.082451, -584694.930179
5035, 201.400000, -591084.922696, 5899.930211, -585184.992485
5036, 201.440000, -589510.640185, 5897.496413, -583613.143772
5037, 201.480000, -587880.602617, 5899.423142, -581981.179474
5038, 201.520000, -588427.219476, 5932.862193, -582494.357283
5039, 201.560000, -587988.890247, 5950.061625, -582038.828622
5040, 201.600000, -588497.209040, 5933.315459, -582563.893580
5041, 201.640000, -589477.722591, 5914.112986, -583563.609605
5042, 201.680000, -591109.358943, 5912.810909, -585196.548034
5043, 201.720000, -591245.613284, 5870.101466, -585375.511818
5044, 201.760000, -592059.463035, 5813.605062, -586245.857973
5045, 201.800000, -588485.903376, 5788.844741, -582697.058635
5046, 201.840000, -588544.774783, 5769.115433, -582775.659350
5047, 201.880000, -588777.434165, 5751.744627, -583025.689539
5048, 201.920000, -588237.463181, 5750.777628, -582486.685553
5049, 201.960000, -587486.010399, 5800.712992, -581685.297407
5050, 202.000000, -589090.654716, 5866.495089, -583224.159627
5051, 202.040000, -590248.541796, 5850.765447, -584397.776349
5052, 202.080000, -591457.653437, 5868.629990, -585589.023447
5053, 202.120000, -589932.355846, 5865.955052, -584066.400794
5054, 202.160000, -589437.120098, 5837.085706, -583600.034392
5055, 202.200000, -590687.836211, 5840.089732, -584847.746479
5056, 202.240000, -589730.691813, 5837.891911, -583892.799902
5057, 202.280000, -591081.117018, 5792.750387, -585288.366631
5058, 202.320000, -588047.842489, 5769.168857, -582278.673632
5059, 202.360000, -587636.675584, 5816.842557, -581819.833027
5060, 202.400000, -589834.794735, 5844.247871, -583990.546863
5061, 202.440000, -589767.266839, 5876.313892, -583890.952948
5062, 202.480000, -592259.984180, 5885.953154, -586374.031026
5063, 202.520000, -591805.212917, 5857.949905, -585947.263012
5064, 202.560000, -591989.355853, 5782.944266, -586206.411587
5065, 202.600000, -589645.463569, 5712.945169, -583932.518400
5066, 202.640000, -589727.867312, 5738.741022, -583989.126290
5067, 202.680000, -591208.241820, 5779.095374, -585429.146446
5068, 202.720000, -588538.561576, 5820.266474, -582718.295103
5069, 202.760000, -589558.633947, 5827.628726, -583731.005220
5070, 202.800000, -590140.164663, 5821.917662, -584318.247001
5071, 202.840000, -588656.745774, 5849.224025, -582807.521748
5072, 202.880000, -588213.236641, 5868.115470, -582345.121171
5073, 202.920000, -587143.348679, 5832.687514, -581310.661165
5074, 202.960000, -589108.729481, 5811.642793, -583297.086688
5075, 203.000000, -588314.037976, 5809.139148, -582504.898828
5076, 203.040000, -587774.088624, 5878.955143, -581895.133481
5077, 203.080000, -587658.741274, 5870.872165, -581787.869110
5078, 203.120000, -587258.535184, 5817.600609, -581440.934575
5079, 203.160000, -587574.500037, 5820.475319, -581754.024718
5080, 203.200000, -587160.830173, 5814.555179, -581346.274994
5081, 203.240000, -587114.702218, 5799.557624, -581315.144593
5082, 203.280000, -586950.002143, 5796.769716, -581153.232426
5083, 203.320000, -586508.621947, 5816.932370, -580691.689577
5084, 203.360000, -590128.519375, 5841.096642, -584287.422733
5085, 203.400000, -588280.495119, 5809.253225, -582471.241893
5086, 203.440000, -589033.856828, 5765.185360, -583268.671468
5087, 203.480000, -586026.483042, 5730.758240, -580295.724802
5088, 203.520000, -587756.253206, 5756.963905, -581999.289302
5089, 203.560000, -587853.204504, 5791.281252, -582061.923252
5090, 203.600000, -587870.524560, 5797.325393, -582073.199167
5091, 203.640000, -588680.333582, 5811.066984, -582869.266598
5092, 203.680000, -589661.505213, 5840.203313, -583821.301900
5093, 203.720000, -590780.470187, 5841.191559, -584939.278628
5094, 203.760000, -590374.137268, 5753.622410, -584620.514858
5095, 203.800000, -591349.123475, 5685.441242, -585663.682233
5096, 203.840000, -590194.713045, 5714.464201, -584480.248845
5097, 203.880000, -589715.999010, 5779.804769, -583936.194241
5098, 203.920000, -591432.542741, 5818.950757, -585613.591984
5099, 203.960000, -591520.914295, 5790.623165, -585730.291129
5100, 204.000000, -590568.271423, 5748.035128, -584820.236295
5101, 204.040000, -590069.032459, 5716.661275, -584352.371184
5102, 204.080000, -589202.886382, 5737.566125, -583465.320257
5103, 204.120000, -589873.610032, 5762.280344, -584111.329688
5104, 204.160000, -588228.533019, 5764.105978, -582464.427041
5105, 204.200000, -586040.773762, 5800.340283, -580240.433479
5106, 204.240000, -585760.541306, 5843.924632, -579916.616675
5107, 204.280000, -591297.756710, 5870.013391, -585427.743319
5108, 204.320000, -592573.679517, 5841.488848, -586732.190669
5109, 204.360000, -592191.479847, 5845.481662, -586345.998185
5110, 204.400000, -592175.035602, 5899.240018, -586275.795584
5111, 204.440000, -590254.526767, 5919.832882, -584334.693885
5112, 204.480000, -588911.316438, 5901.313226, -583010.003212
5113, 204.520000, -585948.985895, 5879.212844, -580069.773051
5114, 204.560000, -590033.097621, 5814.424634, -584218.672987
5115, 204.600000, -587350.274517, 5757.781324, -581592.493193
5116, 204.640000, -588641.107601, 5759.742278, -582881.365323
5117, 204.680000, -588367.392660, 5820.788116, -582546.604543
5118, 204.720000, -589012.646902, 5882.890925, -583129.755977
5119, 204.760000, -588514.149595, 5879.864070, -582634.285525
5120, 204.800000, -587466.843254, 5834.105747, -581632.737508
5121, 204.840000, -590308.239996, 5833.816964, -584474.423033
5122, 204.880000, -590870.840801, 5900.004671, -584970.836130
5123, 204.920000, -589574.606642, 5969.398824, -583605.207818
5124, 204.960000, -590182.925157, 5991.875514, -584191.049643
5125, 205.000000, -589175.283442, 5940.105854, -583235.177588
5126, 205.040000, -589287.795787, 5877.179682, -583410.616105
5127, 205.080000, -588914.188767, 5852.391215, -583061.797553
5128, 205.120000, -588801.706396, 5888.450967, -582913.255429
5129, 205.160000, -590646.735853, 5866.275092, -584780.460762
5130, 205.200000, -589190.051809, 5897.581305, -583292.470504
5131, 205.240000, -590172.297438, 5904.285425, -584268.012013
5132, 205.280000, -590114.031632, 5843.946659, -584270.084973
5133, 205.320000, -588958.226224, 5819.462533, -583138.763691
5134, 205.360000, -588313.676872, 5871.116633, -582442.560239
5135, 205.400000, -588220.534518, 5944.557495, -582275.977023
5136, 205.440000, -590544.639727, 5977.370345, -584567.269382
5137, 205.480000, -590637.902907, 5991.289807, -584646.613100
5138, 205.520000, -590688.552173, 5897.259917, -584791.292256
5139, 205.560000, -587063.344010, 5849.389665, -581213.954345
5140, 205.600000, -587241.798946, 5844.899526, -581396.899420
5141, 205.640000, -589329.878723, 5861.297915, -583468.580808
5142, 205.680000, -589272.694821, 5881.157695, -583391.537127
5143, 205.720000, -590446.399306, 5894.344577, -584552.054729
5144, 205.760000, -589084.628776, 5857.296540, -583227.332235
5145, 205.800000, -587774.382086, 5831.420204, -581942.961882
5146, 205.840000, -587187.557932, 5850.538716, -581337.019216
5147, 205.880000, -589267.628100, 5832.411917, -583435.216183
5148, 205.920000, -591902.526582, 5807.542882, -586094.983700
5149, 205.960000, -592252.248934, 5830.920784, -586421.328151
5150, 206.000000, -592244.545386, 5844.383937, -586400.161449
5151, 206.040000, -590249.766670, 5843.852345, -584405.914325
5152, 206.080000, -589837.860952, 5789.945873, -584047.915080
5153, 206.120000, -589326.022007, 5758.063471, -583567.958536
5154, 206.160000, -590187.010858, 5801.176461, -584385.834396
5155, 206.200000, -590188.333899, 5887.461432, -584300.872466
5156, 206.240000, -590369.241949, 5917.602246, -584451.639703
5157, 206.280000, -590335.955961, 5842.867310, -584493.088651
5158, 206.320000, -589840.212844, 5806.350097, -584033.862747
5159, 206.360000, -589577.075877, 5807.986971, -583769.088906
5160, 206.400000, -591391.245779, 5812.722276, -585578.523503
5161, 206.440000, -589537.390939, 5841.078068, -583696.312871
5162, 206.480000, -593226.774626, 5887.616059, -587339.158567
5163, 206.520000, -593450.288712, 5908.925376, -587541.363336
5164, 206.560000, -590471.536394, 5925.169924, -584546.366470
5165, 206.600000, -589399.692801, 5869.196061, -583530.496740
5166, 206.640000, -590731.398773, 5798.685241, -584932.713532
5167, 206.680000, -591594.111519, 5789.470222, -585804.641297
5168, 206.720000, -591460.940956, 5820.301876, -585640.639080
5169, 206.760000, -591912.856967, 5853.341012, -586059.515955
5170, 206.800000, -591524.952281, 5886.742460, -585638.209821
5171, 206.840000, -591129.922880, 5931.335716, -585198.587164
5172, 206.880000, -590968.055910, 5932.822789, -585035.233121
5173, 206.920000, -590035.369150, 5893.349733, -584142.019417
5174, 206.960000, -590569.312362, 5865.911068, -584703.401294
5175, 207.000000, -589424.124817, 5930.839275, -583493.285542
5176, 207.040000, -593907.508579, 6003.453938, -587904.054641
5177, 207.080000, -590696.260600, 5983.613547, -584712.647053
5178, 207.120000, -589492.004403, 5917.617285, -583574.387118
5179, 207.160000, -588462.935818, 5898.664670, -582564.271148
5180, 207.200000, -586704.899179, 5880.786462, -580824.112717
5181, 207.240000, -586103.000800, 5861.750773, -580241.250026
5182, 207.280000, -587219.187122, 5859.366544, -581359.820578
5183, 207.320000, -584579.618256, 5830.155939, -578749.462317
5184, 207.360000, -586949.744298, 5775.136169, -581174.608128
5185, 207.400000, -591216.412432, 5751.765639, -585464.646793
5186, 207.440000, -589919.238107, 5782.293143, -584136.944964
5187, 207.480000, -590097.145368, 5803.969056, -584293.176312
5188, 207.520000, -588731.182518, 5831.686357, -582899.496161
5189, 207.560000, -589265.610316, 5872.261659, -583393.348657
5190, 207.600000, -589116.119587, 5858.739818, -583257.379769
5191, 207.640000, -589914.165767, 5895.593112, -584018.572655
5192, 207.680000, -592041.609668, 5926.411233, -586115.198435
5193, 207.720000, -589462.320189, 5897.334669, -583564.985520
5194, 207.760000, -589576.970097, 5840.623737, -583736.346359
5195, 207.800000, -589423.199158, 5826.696608, -583596.502550
5196, 207.840000, -589083.897588, 5833.695053, -583250.202535
5197, 207.880000, -587552.304534, 5872.054511, -581680.250023
5198, 207.920000, -588604.126672, 5880.644314, -582723.482358
5199, 207.960000, -589312.105889, 5850.065678, -583462.040212
5200, 208.000000, -590361.295514, 5834.322166, -584526.973348
5201, 208.040000, -590337.385330, 5849.515845, -584487.869484
5202, 208.080000, -591039.183026, 5915.155054, -585124.027972
5203, 208.120000, -589323.915368, 5984.574786, -583339.340582
5204, 208.160000, -588807.745438, 6003.659194, -582804.086244
5205, 208.200000, -589143.573063, 5981.168591, -583162.404472
5206, 208.240000, -588791.740345, 5958.319956, -582833.420390
5207, 208.280000, -588257.857199, 5903.734365, -582354.122834
5208, 208.320000, -589088.073953, 5846.063422, -583242.010532
5209, 208.360000, -591245.733417, 5823.389114, -585422.344304
5210, 208.400000, -590886.366414, 5862.028332, -585024.338082
5211, 208.440000, -590413.783799, 5927.672724, -584486.111075
5212, 208.480000, -591937.107175, 5934.658576, -586002.448599
5213, 208.520000, -592993.734253, 5876.905080, -587116.829173
5214, 208.560000, -591800.887692, 5807.156923, -585993.730769
5215, 208.600000, -591178.319718, 5775.676869, -585402.642849
5216, 208.640000, -590413.224964, 5798.339886, -584614.885078
5217, 208.680000, -589527.089921, 5839.876526, -583687.213396
5218, 208.720000, -589747.845014, 5872.990033, -583874.854981
5219, 208.760000, -590806.763620, 5872.391101, -584934.372520
5220, 208.800000, -587403.148211, 5808.733939, -581594.414272
5221, 208.840000, -591474.952882, 5800.493216, -585674.459666
5222, 208.880000, -591535.982006, 5818.898693, -585717.083313
5223, 208.920000, -591380.515554, 5835.620314, -585544.895240
5224, 208.960000, -589989.781678, 5887.575265, -584102.206413
5225, 209.000000, -590801.099456, 5927.229360, -584873.870096
5226, 209.040000, -590913.852079, 5940.494523, -584973.357557
5227, 209.080000, -590099.533904, 5950.984052, -584148.549852
5228, 209.120000, -585991.892625, 5980.748865, -580011.143760
5229, 209.160000, -588426.425440, 5991.337277, -582435.088163
5230, 209.200000, -586698.858993, 5955.743460, -580743.115533
5231, 209.240000, -588685.083556, 5932.597330, -582752.486226
5232, 209.280000, -586648.716274, 5945.889684, -580702.826590
5233, 209.320000, -588685.253298, 5950.577003, -582734.676295
5234, 209.360000, -587549.404196, 5942.617820, -581606.786377
5235, 209.400000, -587275.106823, 5921.289435, -581353.817388
5236, 209.440000, -588569.766006, 5926.753394, -582643.012612
5237, 209.480000, -589473.036219, 5959.206510, -583513.829709
5238, 209.520000, -590020.248236, 5982.468410, -584037.779826
5239, 209.560000, -589431.852377, 5958.668589, -583473.183788
5240, 209.600000, -590612.359127, 5938.144763, -584674.214364
5241, 209.640000, -589413.136373, 5936.951839, -583476.184534
5242, 209.680000, -588077.154740, 5902.070053, -582175.084687
5243, 209.720000, -590837.387290, 5906.301384, -584931.085906
5244, 209.760000, -589546.208941, 5899.549551, -583646.659391
